age;p10Be
11764;0.99126
11765;0.99234
11766;0.99335
11767;0.99435
11768;0.99535
11769;0.99638
11770;0.99748
11771;0.99867
11772;0.99996
11773;1.0014
11774;1.0029
11775;1.0046
11776;1.0065
11777;1.0085
11778;1.0107
11779;1.013
11780;1.0155
11781;1.0182
11782;1.021
11783;1.024
11784;1.0271
11785;1.0304
11786;1.0338
11787;1.0373000000000001
11788;1.0408
11789;1.0444
11790;1.0481
11791;1.0517
11792;1.0553
11793;1.0587
11794;1.062
11795;1.0651
11796;1.068
11797;1.0705
11798;1.0727
11799;1.0746
11800;1.076
11801;1.077
11802;1.0775
11803;1.0776
11804;1.0772
11805;1.0764
11806;1.0751
11807;1.0735
11808;1.0715
11809;1.0692
11810;1.0666
11811;1.0638
11812;1.0609
11813;1.0579
11814;1.0549
11815;1.0519
11816;1.049
11817;1.0462
11818;1.0435
11819;1.0411
11820;1.0388
11821;1.0367
11822;1.0348
11823;1.0331
11824;1.0316
11825;1.0302
11826;1.029
11827;1.0278
11828;1.0267
11829;1.0257
11830;1.0246
11831;1.0234
11832;1.0221
11833;1.0207
11834;1.0191
11835;1.0172
11836;1.0151
11837;1.0128
11838;1.0101
11839;1.0072
11840;1.004
11841;1.0005
11842;0.99678
11843;0.99282
11844;0.98867
11845;0.98437
11846;0.97997
11847;0.97553
11848;0.97109
11849;0.96672
11850;0.96247
11851;0.9584
11852;0.95455
11853;0.95097
11854;0.9477
11855;0.94478
11856;0.94223
11857;0.94007
11858;0.93832
11859;0.93699
11860;0.93607
11861;0.93556
11862;0.93546
11863;0.93575
11864;0.93642
11865;0.93745
11866;0.93884
11867;0.94055
11868;0.94259
11869;0.94492
11870;0.94752
11871;0.95039
11872;0.95348
11873;0.95678
11874;0.96025
11875;0.96387
11876;0.96758
11877;0.97135
11878;0.97513
11879;0.97885
11880;0.98247
11881;0.98593
11882;0.98915
11883;0.99208
11884;0.99466
11885;0.99683
11886;0.99854
11887;0.99974
11888;1.0004
11889;1.0005
11890;1
11891;0.99893
11892;0.99728000000000006
11893;0.99507
11894;0.99234
11895;0.98912
11896;0.98546
11897;0.98142
11898;0.97706
11899;0.97244
11900;0.96763
11901;0.9627
11902;0.9577
11903;0.9527
11904;0.94775
11905;0.9429
11906;0.93819
11907;0.93365
11908;0.92932
11909;0.92522
11910;0.92136
11911;0.91774
11912;0.91437
11913;0.91124
11914;0.90835
11915;0.90567
11916;0.90321
11917;0.90093
11918;0.89881
11919;0.89684
11920;0.895
11921;0.89326
11922;0.8916
11923;0.89
11924;0.88845
11925;0.88693
11926;0.88543
11927;0.88394
11928;0.88245
11929;0.88095
11930;0.87944
11931;0.87792
11932;0.87638
11933;0.87481
11934;0.87323
11935;0.87163
11936;0.87001
11937;0.86837
11938;0.86672
11939;0.86507
11940;0.86342
11941;0.86178
11942;0.86017
11943;0.8586
11944;0.8571
11945;0.8557
11946;0.85442
11947;0.85331
11948;0.85242
11949;0.85178
11950;0.85145
11951;0.85149
11952;0.85195
11953;0.85288
11954;0.85434
11955;0.85637
11956;0.85902
11957;0.86231
11958;0.86628
11959;0.87092
11960;0.87622
11961;0.88216
11962;0.8887
11963;0.89577
11964;0.9033
11965;0.9112
11966;0.91935
11967;0.92765
11968;0.93595
11969;0.94413
11970;0.95206
11971;0.9596
11972;0.96663
11973;0.97305
11974;0.97876
11975;0.98367
11976;0.98773
11977;0.9909
11978;0.99317
11979;0.99454
11980;0.99503
11981;0.99469
11982;0.99357
11983;0.99174
11984;0.98929
11985;0.98631
11986;0.98287
11987;0.97907
11988;0.97499
11989;0.97073
11990;0.96634
11991;0.9619
11992;0.95747
11993;0.9531
11994;0.94882
11995;0.94467
11996;0.94067
11997;0.93684
11998;0.9332
11999;0.92975
12000;0.9265
12001;0.92344
12002;0.92058
12003;0.91792
12004;0.91544
12005;0.91316
12006;0.91105
12007;0.90911
12008;0.90734
12009;0.90573
12010;0.90426
12011;0.90294
12012;0.90175
12013;0.90068
12014;0.89972
12015;0.89886
12016;0.89809
12017;0.89739
12018;0.89676
12019;0.89619
12020;0.89567
12021;0.89518
12022;0.89473
12023;0.8943
12024;0.8939
12025;0.89351
12026;0.89314
12027;0.89279
12028;0.89246
12029;0.89216
12030;0.89189
12031;0.89166
12032;0.89148
12033;0.89137
12034;0.89132
12035;0.89136
12036;0.8915
12037;0.89174
12038;0.89209
12039;0.89257
12040;0.89318
12041;0.89392
12042;0.89479
12043;0.8958
12044;0.89694
12045;0.8982
12046;0.89957
12047;0.90105
12048;0.90261
12049;0.90424
12050;0.90592
12051;0.90764
12052;0.90938
12053;0.91111
12054;0.91282
12055;0.91448
12056;0.91609
12057;0.91761
12058;0.91903
12059;0.92033
12060;0.92149
12061;0.92249
12062;0.92331
12063;0.92392
12064;0.92431
12065;0.92444
12066;0.9243
12067;0.92386
12068;0.9231
12069;0.922
12070;0.92055
12071;0.91874
12072;0.91656
12073;0.91402
12074;0.91114
12075;0.90792
12076;0.90441
12077;0.90063
12078;0.89665
12079;0.89252
12080;0.8883
12081;0.88405
12082;0.87984
12083;0.87575
12084;0.87184
12085;0.86817
12086;0.86479
12087;0.86175
12088;0.85909
12089;0.85683
12090;0.85498
12091;0.85356
12092;0.85256
12093;0.85197
12094;0.85177
12095;0.85196
12096;0.8525
12097;0.85338
12098;0.85458
12099;0.85608
12100;0.85786
12101;0.85991
12102;0.86221
12103;0.86473
12104;0.86747
12105;0.87039
12106;0.87346
12107;0.87664
12108;0.87989
12109;0.88315
12110;0.88636
12111;0.88946
12112;0.89237
12113;0.89501
12114;0.89731
12115;0.8992
12116;0.90061
12117;0.90148
12118;0.90176
12119;0.90141
12120;0.9004
12121;0.89873
12122;0.8964
12123;0.89343
12124;0.88985
12125;0.88572
12126;0.88108
12127;0.87601
12128;0.8706
12129;0.86492
12130;0.85906
12131;0.85313
12132;0.84722
12133;0.84142
12134;0.83584
12135;0.83055
12136;0.82564
12137;0.8212
12138;0.81728
12139;0.81394
12140;0.81123
12141;0.80918
12142;0.80781
12143;0.80711
12144;0.80709
12145;0.80772
12146;0.80895
12147;0.81076
12148;0.81307
12149;0.81583
12150;0.81896
12151;0.82239
12152;0.82606
12153;0.82987
12154;0.83377
12155;0.83767
12156;0.84151
12157;0.84523
12158;0.84876
12159;0.85205
12160;0.85506
12161;0.85773
12162;0.86003
12163;0.86194
12164;0.86343
12165;0.86448
12166;0.86509
12167;0.86527
12168;0.86504
12169;0.86441
12170;0.86343
12171;0.86214
12172;0.86059
12173;0.85885
12174;0.85699
12175;0.85506
12176;0.85315
12177;0.85132
12178;0.84962
12179;0.84812
12180;0.84684
12181;0.84584
12182;0.84512
12183;0.84469
12184;0.84455
12185;0.84467
12186;0.84504
12187;0.84561
12188;0.84635
12189;0.84721
12190;0.84814
12191;0.8491
12192;0.85006
12193;0.85098
12194;0.85182
12195;0.85258
12196;0.85324
12197;0.85378
12198;0.85422
12199;0.85455
12200;0.85478
12201;0.85493
12202;0.85499
12203;0.85496
12204;0.85486
12205;0.85467
12206;0.85437
12207;0.85394
12208;0.85336
12209;0.85258
12210;0.85157
12211;0.85029
12212;0.84868
12213;0.84671
12214;0.84434
12215;0.84153
12216;0.83825
12217;0.83449
12218;0.83024
12219;0.82549
12220;0.82027
12221;0.8146
12222;0.80852
12223;0.80206
12224;0.79529
12225;0.78826
12226;0.78105
12227;0.77372
12228;0.76636
12229;0.75905
12230;0.75186
12231;0.74487
12232;0.73817
12233;0.73181
12234;0.72588
12235;0.72044
12236;0.71553
12237;0.71121
12238;0.70752
12239;0.70447
12240;0.7021
12241;0.7004
12242;0.69938
12243;0.69901
12244;0.69928
12245;0.70014
12246;0.70157
12247;0.7035
12248;0.70589
12249;0.70867
12250;0.71179
12251;0.71516
12252;0.71874
12253;0.72246
12254;0.72624
12255;0.73003
12256;0.73377
12257;0.73740000000000006
12258;0.74087
12259;0.74414
12260;0.74718
12261;0.74994
12262;0.7524
12263;0.75455
12264;0.75637
12265;0.75786
12266;0.75903
12267;0.75989
12268;0.76046
12269;0.76076
12270;0.76083
12271;0.76071
12272;0.76044
12273;0.76006
12274;0.75963
12275;0.7592
12276;0.75881
12277;0.75853
12278;0.75839
12279;0.75845
12280;0.75875
12281;0.75931
12282;0.76019
12283;0.76139
12284;0.76294
12285;0.76485
12286;0.76712
12287;0.76975
12288;0.77273
12289;0.77604
12290;0.77966
12291;0.78356
12292;0.78772
12293;0.79208
12294;0.79663
12295;0.8013
12296;0.80606
12297;0.81086
12298;0.81565
12299;0.82038
12300;0.82501
12301;0.82948
12302;0.83375
12303;0.83777
12304;0.84149
12305;0.84488
12306;0.84788
12307;0.85048
12308;0.85263
12309;0.85431
12310;0.85551
12311;0.85622
12312;0.85643
12313;0.85615
12314;0.85541
12315;0.85422
12316;0.85262
12317;0.85067
12318;0.8484
12319;0.84589
12320;0.84319
12321;0.84038
12322;0.83752
12323;0.83468
12324;0.83193
12325;0.82931
12326;0.82689
12327;0.8247
12328;0.82279
12329;0.82116
12330;0.81984
12331;0.81883
12332;0.81811
12333;0.81768
12334;0.81751
12335;0.81757
12336;0.81783
12337;0.81826
12338;0.81885
12339;0.81955
12340;0.82035
12341;0.82123
12342;0.82219
12343;0.82322
12344;0.82432
12345;0.82551
12346;0.8268
12347;0.82819
12348;0.82972
12349;0.83138
12350;0.8332
12351;0.83519
12352;0.83735
12353;0.83969
12354;0.84222
12355;0.84492
12356;0.84779
12357;0.85083
12358;0.85402
12359;0.85735
12360;0.86081
12361;0.86438
12362;0.86805
12363;0.87183
12364;0.87568
12365;0.87962
12366;0.88363
12367;0.8877
12368;0.89184
12369;0.89603
12370;0.90027
12371;0.90454
12372;0.90884
12373;0.91316
12374;0.91746
12375;0.92175
12376;0.92598
12377;0.93015
12378;0.93422
12379;0.93817
12380;0.94198
12381;0.94562
12382;0.94907
12383;0.95231
12384;0.95532
12385;0.95811
12386;0.96065
12387;0.96295
12388;0.965
12389;0.96681
12390;0.96838
12391;0.96971
12392;0.97082
12393;0.9717
12394;0.97237
12395;0.97281
12396;0.97303
12397;0.97302
12398;0.97277
12399;0.97228
12400;0.97153
12401;0.97051
12402;0.96922
12403;0.96764
12404;0.96579
12405;0.96365
12406;0.96125
12407;0.95859
12408;0.95572
12409;0.95265
12410;0.94944
12411;0.94612
12412;0.94275
12413;0.93936
12414;0.93603
12415;0.93279
12416;0.92968
12417;0.92676
12418;0.92405
12419;0.92158
12420;0.91937
12421;0.91743
12422;0.91577
12423;0.91437
12424;0.91325
12425;0.91237
12426;0.91174
12427;0.91134
12428;0.91116
12429;0.91117
12430;0.91139
12431;0.91179
12432;0.91239
12433;0.91318
12434;0.91417
12435;0.91537
12436;0.91678
12437;0.91842
12438;0.92029
12439;0.92239
12440;0.92474
12441;0.92731
12442;0.93011
12443;0.93312
12444;0.9363
12445;0.93964
12446;0.94308
12447;0.9466
12448;0.95013
12449;0.95364
12450;0.95707
12451;0.96036
12452;0.96347
12453;0.96634
12454;0.96894
12455;0.97122
12456;0.97315
12457;0.9747
12458;0.97585
12459;0.9766
12460;0.97695
12461;0.97689
12462;0.97644
12463;0.97564
12464;0.9745
12465;0.97306
12466;0.97136
12467;0.96944
12468;0.96734
12469;0.96512
12470;0.96281
12471;0.96045
12472;0.95808
12473;0.95573
12474;0.95341
12475;0.95115
12476;0.94896
12477;0.94682
12478;0.94474
12479;0.94269
12480;0.94066
12481;0.93862
12482;0.93654
12483;0.93439
12484;0.93213
12485;0.92974
12486;0.92719
12487;0.92445
12488;0.92151
12489;0.91835
12490;0.91495
12491;0.91133
12492;0.90747
12493;0.90338
12494;0.89907
12495;0.89455
12496;0.88983
12497;0.88492
12498;0.87983
12499;0.87457
12500;0.86915
12501;0.86357
12502;0.85785
12503;0.85197
12504;0.84596
12505;0.83983
12506;0.83358
12507;0.82723
12508;0.8208
12509;0.81434
12510;0.80787
12511;0.80145
12512;0.79513
12513;0.78898
12514;0.78305
12515;0.77741
12516;0.77215
12517;0.76733
12518;0.76301
12519;0.75924
12520;0.75608
12521;0.75356
12522;0.7517
12523;0.75049
12524;0.74993
12525;0.74999
12526;0.75062
12527;0.75177
12528;0.75337
12529;0.75534
12530;0.75759
12531;0.76005
12532;0.76262
12533;0.76522
12534;0.76779
12535;0.77024
12536;0.77254
12537;0.77462
12538;0.77648
12539;0.77808
12540;0.77945
12541;0.78058
12542;0.78152
12543;0.78231
12544;0.78301
12545;0.78368
12546;0.78439
12547;0.78524
12548;0.78631
12549;0.78768
12550;0.78944
12551;0.79168
12552;0.79446
12553;0.79787
12554;0.80195
12555;0.80676
12556;0.81232
12557;0.81866
12558;0.82577
12559;0.83362
12560;0.8422
12561;0.85143
12562;0.86126
12563;0.8716
12564;0.88236
12565;0.89343
12566;0.9047
12567;0.91606
12568;0.92739
12569;0.93859
12570;0.94956
12571;0.96021
12572;0.97046
12573;0.98026
12574;0.98956
12575;0.99834
12576;1.0066
12577;1.0143
12578;1.0215
12579;1.0283
12580;1.0346
12581;1.0405
12582;1.0461
12583;1.0514
12584;1.0564
12585;1.0612
12586;1.0658
12587;1.0702
12588;1.0745
12589;1.0786
12590;1.0825
12591;1.0862
12592;1.0896
12593;1.0928
12594;1.0958
12595;1.0984
12596;1.1006
12597;1.1025
12598;1.1039
12599;1.1049
12600;1.1055
12601;1.1056
12602;1.1052
12603;1.1044
12604;1.1032
12605;1.1016
12606;1.0996
12607;1.0972
12608;1.0946
12609;1.0918
12610;1.0889
12611;1.0858
12612;1.0828
12613;1.0797
12614;1.0769
12615;1.0741
12616;1.0717
12617;1.0695
12618;1.0676
12619;1.0662
12620;1.0651
12621;1.0644
12622;1.0642
12623;1.0644
12624;1.065
12625;1.066
12626;1.0674
12627;1.0691
12628;1.0712
12629;1.0736
12630;1.0762
12631;1.0791
12632;1.0822
12633;1.0855
12634;1.089
12635;1.0926
12636;1.0963
12637;1.1001
12638;1.1039
12639;1.1079
12640;1.1119
12641;1.1158
12642;1.1198
12643;1.1238
12644;1.1278
12645;1.1317
12646;1.1356
12647;1.1394
12648;1.1431
12649;1.1468
12650;1.1503
12651;1.1538
12652;1.1571
12653;1.1603
12654;1.1633
12655;1.1662
12656;1.1689
12657;1.1714
12658;1.1736
12659;1.1757
12660;1.1775
12661;1.1789
12662;1.1801
12663;1.181
12664;1.1815
12665;1.1816
12666;1.1814
12667;1.1807
12668;1.1797
12669;1.1782
12670;1.1763
12671;1.174
12672;1.1713
12673;1.1682
12674;1.1647
12675;1.1609
12676;1.1568
12677;1.1523
12678;1.1477
12679;1.1428
12680;1.1377
12681;1.1324
12682;1.1271
12683;1.1216
12684;1.1162
12685;1.1107
12686;1.1053
12687;1.1
12688;1.0948
12689;1.0897
12690;1.0849
12691;1.0802
12692;1.0758
12693;1.0718
12694;1.068
12695;1.0645
12696;1.0615
12697;1.0588
12698;1.0565
12699;1.0546
12700;1.053
12701;1.0519
12702;1.0511
12703;1.0507
12704;1.0505
12705;1.0506
12706;1.0509
12707;1.0514
12708;1.0519
12709;1.0524
12710;1.0529
12711;1.0532
12712;1.0532
12713;1.053
12714;1.0524
12715;1.0513
12716;1.0497
12717;1.0475
12718;1.0447
12719;1.0411
12720;1.0369
12721;1.032
12722;1.0264
12723;1.0201
12724;1.0131
12725;1.0055
12726;0.99729
12727;0.98862
12728;0.97953
12729;0.97012
12730;0.96048
12731;0.95071
12732;0.94091
12733;0.93118
12734;0.92163
12735;0.91235
12736;0.90342
12737;0.89493
12738;0.88694
12739;0.87953
12740;0.87273
12741;0.86658
12742;0.86113
12743;0.85637
12744;0.85233
12745;0.849
12746;0.84638
12747;0.84444
12748;0.84318
12749;0.84255
12750;0.84254
12751;0.84309
12752;0.84418
12753;0.84575
12754;0.84776
12755;0.85014
12756;0.85285
12757;0.85581
12758;0.85898
12759;0.86228
12760;0.86565
12761;0.86902
12762;0.87233
12763;0.87553
12764;0.87855
12765;0.88135
12766;0.8839
12767;0.88615
12768;0.88808
12769;0.88969
12770;0.89097
12771;0.89193
12772;0.89258
12773;0.89296
12774;0.89309
12775;0.893
12776;0.89275
12777;0.89236
12778;0.89188
12779;0.89135
12780;0.8908
12781;0.89027
12782;0.88977
12783;0.88932
12784;0.88893
12785;0.88861
12786;0.88836
12787;0.88816
12788;0.88801
12789;0.88788
12790;0.88777
12791;0.88763
12792;0.88747
12793;0.88724
12794;0.88693
12795;0.88652
12796;0.886
12797;0.88535
12798;0.88455
12799;0.88361
12800;0.88251
12801;0.88126
12802;0.87986
12803;0.87833
12804;0.87666
12805;0.87488
12806;0.873
12807;0.87105
12808;0.86905
12809;0.86702
12810;0.865
12811;0.86301
12812;0.8611
12813;0.8593
12814;0.85765
12815;0.85619
12816;0.85496
12817;0.85403
12818;0.85342
12819;0.8532
12820;0.85342
12821;0.85413
12822;0.85538
12823;0.85722
12824;0.8597
12825;0.86286
12826;0.86673
12827;0.87133
12828;0.87668
12829;0.88276
12830;0.88956
12831;0.89705
12832;0.90517
12833;0.91386
12834;0.92304
12835;0.93259
12836;0.94242
12837;0.95241
12838;0.96243
12839;0.97235
12840;0.98206
12841;0.99144
12842;1.0004
12843;1.0088
12844;1.0166
12845;1.0237
12846;1.0301
12847;1.0358
12848;1.0408
12849;1.0451
12850;1.0487
12851;1.0517
12852;1.0541
12853;1.0559
12854;1.0574
12855;1.0584
12856;1.0592
12857;1.0596
12858;1.0598
12859;1.0599
12860;1.0597
12861;1.0593
12862;1.0588
12863;1.0581
12864;1.0572
12865;1.0561
12866;1.0548
12867;1.0532
12868;1.0514
12869;1.0492
12870;1.0468
12871;1.0441
12872;1.0412
12873;1.038
12874;1.0347
12875;1.0312
12876;1.0276
12877;1.024
12878;1.0204
12879;1.0169
12880;1.0136
12881;1.0104
12882;1.0075
12883;1.0048
12884;1.0024
12885;1.0004
12886;0.9987
12887;0.99733
12888;0.99628
12889;0.99553
12890;0.99507
12891;0.99486
12892;0.99489
12893;0.99512
12894;0.99553
12895;0.99609
12896;0.99679
12897;0.99761
12898;0.99854
12899;0.99957
12900;1.0007
12901;1.002
12902;1.0033
12903;1.0048
12904;1.0065
12905;1.0083
12906;1.0102
12907;1.0124
12908;1.0148
12909;1.0174
12910;1.0202
12911;1.0232
12912;1.0265
12913;1.0301
12914;1.0339
12915;1.038
12916;1.0423
12917;1.0468
12918;1.0516
12919;1.0566
12920;1.0617
12921;1.067
12922;1.0724
12923;1.078
12924;1.0835
12925;1.0891
12926;1.0946
12927;1.1
12928;1.1053
12929;1.1103
12930;1.1151
12931;1.1196
12932;1.1237
12933;1.1274
12934;1.1307
12935;1.1335
12936;1.1359
12937;1.1377
12938;1.139
12939;1.1398
12940;1.1401
12941;1.14
12942;1.1394
12943;1.1384
12944;1.1371
12945;1.1354
12946;1.1335
12947;1.1314
12948;1.1291
12949;1.1267
12950;1.1243
12951;1.122
12952;1.1196
12953;1.1174
12954;1.1154
12955;1.1135
12956;1.1118
12957;1.1103
12958;1.1091
12959;1.1081
12960;1.1073
12961;1.1068
12962;1.1065
12963;1.1065
12964;1.1067
12965;1.107
12966;1.1076
12967;1.1083
12968;1.1091
12969;1.11
12970;1.111
12971;1.1121
12972;1.1132
12973;1.1143
12974;1.1154
12975;1.1164
12976;1.1174
12977;1.1183
12978;1.1191
12979;1.1198
12980;1.1203
12981;1.1207
12982;1.121
12983;1.1211
12984;1.121
12985;1.1208
12986;1.1204
12987;1.1199
12988;1.1192
12989;1.1183
12990;1.1173
12991;1.1161
12992;1.1148
12993;1.1133
12994;1.1116
12995;1.1098
12996;1.1078
12997;1.1056
12998;1.1033
12999;1.1007
13000;1.098
13001;1.0951
13002;1.0919
13003;1.0886
13004;1.0851
13005;1.0814
13006;1.0775
13007;1.0735
13008;1.0694
13009;1.0652
13010;1.061
13011;1.0568
13012;1.0528
13013;1.0489
13014;1.0453
13015;1.042
13016;1.0391
13017;1.0366
13018;1.0348
13019;1.0335
13020;1.0329
13021;1.033
13022;1.0338
13023;1.0354
13024;1.0376
13025;1.0405
13026;1.044
13027;1.0481
13028;1.0527
13029;1.0577
13030;1.0631
13031;1.0686
13032;1.0743
13033;1.0799
13034;1.0855
13035;1.0909
13036;1.0961
13037;1.1009
13038;1.1053
13039;1.1092
13040;1.1126
13041;1.1154
13042;1.1176
13043;1.1192
13044;1.1201
13045;1.1203
13046;1.1198
13047;1.1187
13048;1.1169
13049;1.1145
13050;1.1114
13051;1.1077
13052;1.1035
13053;1.0988
13054;1.0937
13055;1.0881
13056;1.0822
13057;1.076
13058;1.0696
13059;1.0631
13060;1.0564
13061;1.0498
13062;1.0431
13063;1.0365
13064;1.03
13065;1.0235
13066;1.0172
13067;1.011
13068;1.0049
13069;0.99895
13070;0.99302
13071;0.98714
13072;0.98127
13073;0.97538
13074;0.96946
13075;0.96347
13076;0.95742
13077;0.9513
13078;0.94511
13079;0.93889
13080;0.93266
13081;0.92646
13082;0.92036
13083;0.91441
13084;0.90867
13085;0.90322
13086;0.89812
13087;0.89342
13088;0.88918
13089;0.88544
13090;0.88222
13091;0.87954
13092;0.87739
13093;0.87574
13094;0.87456
13095;0.87378
13096;0.87335
13097;0.87317
13098;0.87318
13099;0.87327
13100;0.87335
13101;0.87335
13102;0.87319
13103;0.8728
13104;0.87214
13105;0.87117
13106;0.86988
13107;0.86829
13108;0.86642
13109;0.86431
13110;0.86203
13111;0.85966
13112;0.85728
13113;0.85498
13114;0.85287
13115;0.85104
13116;0.84957
13117;0.84856
13118;0.84806
13119;0.84812
13120;0.84879
13121;0.85008
13122;0.85199
13123;0.85449
13124;0.85756
13125;0.86114
13126;0.86517
13127;0.86957
13128;0.87428
13129;0.87921
13130;0.8843
13131;0.88947
13132;0.89465
13133;0.89981
13134;0.90488
13135;0.90985
13136;0.9147
13137;0.91942
13138;0.92401
13139;0.9285
13140;0.93289
13141;0.93723
13142;0.94154
13143;0.94585
13144;0.95019
13145;0.95459
13146;0.95907
13147;0.96364
13148;0.96832
13149;0.97309
13150;0.97796
13151;0.98291
13152;0.9879
13153;0.99292
13154;0.99793
13155;1.0029
13156;1.0078
13157;1.0125
13158;1.0171
13159;1.0215
13160;1.0257
13161;1.0297
13162;1.0333
13163;1.0368
13164;1.0399
13165;1.0428
13166;1.0454
13167;1.0477
13168;1.0499
13169;1.0518
13170;1.0536
13171;1.0552
13172;1.0567
13173;1.0581
13174;1.0595
13175;1.0608
13176;1.0622
13177;1.0637
13178;1.0652
13179;1.0668
13180;1.0686
13181;1.0705
13182;1.0726
13183;1.0749
13184;1.0773
13185;1.0799
13186;1.0826
13187;1.0854
13188;1.0883
13189;1.0913
13190;1.0942
13191;1.0969
13192;1.0995
13193;1.1019
13194;1.1039
13195;1.1056
13196;1.1067
13197;1.1074
13198;1.1074
13199;1.1068
13200;1.1056
13201;1.1037
13202;1.1011
13203;1.0979
13204;1.0942
13205;1.09
13206;1.0853
13207;1.0804
13208;1.0752
13209;1.07
13210;1.0649
13211;1.06
13212;1.0554
13213;1.0512
13214;1.0476
13215;1.0447
13216;1.0426
13217;1.0412
13218;1.0408
13219;1.0413
13220;1.0427
13221;1.0451
13222;1.0485
13223;1.0527
13224;1.0578
13225;1.0637
13226;1.0704
13227;1.0777
13228;1.0856
13229;1.0941
13230;1.1029
13231;1.112
13232;1.1214
13233;1.1309
13234;1.1406
13235;1.1502
13236;1.1599
13237;1.1695
13238;1.179
13239;1.1885
13240;1.1978
13241;1.2071
13242;1.2164
13243;1.2256
13244;1.2348
13245;1.2441
13246;1.2534
13247;1.2628
13248;1.2723
13249;1.2818
13250;1.2913
13251;1.3008
13252;1.3103
13253;1.3196
13254;1.3287
13255;1.3374
13256;1.3458
13257;1.3536
13258;1.3608
13259;1.3673
13260;1.3731
13261;1.378
13262;1.382
13263;1.3851
13264;1.3872
13265;1.3884
13266;1.3887
13267;1.3881
13268;1.3867
13269;1.3845
13270;1.3815
13271;1.3779
13272;1.3737
13273;1.369
13274;1.3638
13275;1.3582
13276;1.3524
13277;1.3463
13278;1.3399
13279;1.3334
13280;1.3268
13281;1.3202
13282;1.3135
13283;1.3067
13284;1.3001
13285;1.2934
13286;1.2869
13287;1.2805
13288;1.2742
13289;1.268
13290;1.262
13291;1.2562
13292;1.2506
13293;1.2451
13294;1.2398
13295;1.2346
13296;1.2296
13297;1.2248000000000001
13298;1.22
13299;1.2153
13300;1.2106
13301;1.206
13302;1.2013
13303;1.1966
13304;1.1918
13305;1.1869
13306;1.1818
13307;1.1765
13308;1.171
13309;1.1654
13310;1.1595
13311;1.1533
13312;1.147
13313;1.1404
13314;1.1337
13315;1.1267
13316;1.1197
13317;1.1125
13318;1.1052
13319;1.0979
13320;1.0907
13321;1.0835
13322;1.0765
13323;1.0696
13324;1.0629
13325;1.0565
13326;1.0504
13327;1.0447
13328;1.0393
13329;1.0343
13330;1.0297
13331;1.0255
13332;1.0217
13333;1.0183
13334;1.0153
13335;1.0128
13336;1.0106
13337;1.0087
13338;1.0073
13339;1.0062
13340;1.0054
13341;1.0051
13342;1.0051
13343;1.0055
13344;1.0063
13345;1.0075
13346;1.0092
13347;1.0114
13348;1.0142
13349;1.0175
13350;1.0215
13351;1.0262
13352;1.0315
13353;1.0375
13354;1.0442
13355;1.0516
13356;1.0597
13357;1.0684
13358;1.0776
13359;1.0872
13360;1.0971
13361;1.1072
13362;1.1174
13363;1.1274
13364;1.1372
13365;1.1466
13366;1.1553
13367;1.1634
13368;1.1706
13369;1.1769
13370;1.1822
13371;1.1865
13372;1.1896
13373;1.1918
13374;1.1929
13375;1.1932
13376;1.1926
13377;1.1912
13378;1.1893
13379;1.1869
13380;1.1841
13381;1.1811
13382;1.178
13383;1.1749
13384;1.1719
13385;1.1691
13386;1.1664
13387;1.1641
13388;1.162
13389;1.1602
13390;1.1586
